"","REF_AREA","Reference_area","TIME_PERIOD","health_status_F","health_status_B","health_status_G","Upper secondary or post-secondary non-tertiary education","Tertiary education","Below upper secondary education","Motor vehicle theft","Mortality from transport accidents","Intentional homicides","Social support","Lack of social support","Feeling lonely","Life satisfaction","Satisfaction with personal relationships"
"185","CRI","Costa Rica",2003,NA,NA,NA,14.901548,19.18364,65.91481,NA,NA,NA,NA,NA,NA,NA,NA
"186","CRI","Costa Rica",2004,NA,NA,NA,14.271029,19.812418,65.916557,NA,NA,NA,NA,NA,NA,NA,NA
"187","CRI","Costa Rica",2005,NA,NA,NA,14.284099,20.842731,64.873169,NA,NA,NA,NA,NA,NA,NA,NA
"188","CRI","Costa Rica",2006,NA,NA,NA,14.696331,21.029402,64.274269,NA,NA,NA,NA,NA,NA,NA,NA
"189","CRI","Costa Rica",2007,NA,NA,NA,15.271419,21.768053,62.960529,NA,NA,NA,NA,NA,NA,NA,NA
"190","CRI","Costa Rica",2008,NA,NA,NA,15.747368,22.312418,61.940212,NA,NA,NA,NA,NA,NA,NA,NA
"191","CRI","Costa Rica",2009,NA,NA,NA,15.489995,23.416771,61.093235,NA,NA,NA,NA,NA,NA,NA,NA
"192","CRI","Costa Rica",2010,NA,NA,NA,15.871445,20.980572,63.147984,NA,6.6048,11.6,90.6365252919,8.9402318116,NA,NA,NA
"193","CRI","Costa Rica",2011,NA,NA,NA,15.821122,21.594719,62.58416,NA,3.6168,10.3,89.0284994459,10.0276672498,NA,NA,NA
"194","CRI","Costa Rica",2012,NA,NA,NA,15.865781,23.244442,60.889778,NA,4.2708,8.7,89.0284994459,10.0276672498,NA,NA,NA
"195","CRI","Costa Rica",2013,NA,NA,NA,17.031296,23.270735,59.697968,NA,3.7158,8.7,89.0284994459,10.0276672498,NA,NA,NA
"196","CRI","Costa Rica",2014,NA,NA,NA,17.00642,23.535925,59.457653,NA,3.9397,10,89.2816733214,10.1665100463,NA,NA,NA
"197","CRI","Costa Rica",2015,NA,NA,NA,16.231556,23.136086,60.632359,NA,3.8026,11.5,89.2816733214,10.1665100463,NA,NA,NA
"198","CRI","Costa Rica",2016,NA,NA,NA,16.937899,22.998714,60.063385,NA,4.6901,11.8,89.2816733214,10.1665100463,NA,NA,NA
"199","CRI","Costa Rica",2017,NA,NA,NA,16.521597,22.989092,60.489311,NA,6.4957,12.2,89.5883836454,9.8184656482,NA,NA,NA
"200","CRI","Costa Rica",2018,23.7,3.4,70,16.628136,22.601564,60.770302,NA,6.523,11.7,89.5883836454,9.8184656482,NA,NA,NA
"201","CRI","Costa Rica",2019,NA,NA,NA,17.629028,25.066828,57.304142,NA,6.5042,11.1,89.5883836454,9.8184656482,NA,NA,NA
"202","CRI","Costa Rica",2020,NA,NA,NA,17.5567,25.112001,57.331299,60.9,4.7701,11.2,86.4210321799,12.8318508162,NA,NA,NA
"203","CRI","Costa Rica",2021,NA,NA,NA,17.986324,24.640232,57.373444,39.5,4.02,11.4,86.4210321799,12.8318508162,NA,NA,NA
"204","CRI","Costa Rica",2022,NA,NA,NA,19.751112,25.339333,54.909557,NA,NA,12.6,86.4210321799,12.8318508162,NA,NA,NA
"205","CRI","Costa Rica",2023,NA,NA,NA,20.20620537,25.31343079,54.48036194,NA,NA,17.2,88.3007786291,11.0635550482,NA,NA,NA
"206","CRI","Costa Rica",2024,NA,NA,NA,20.5390968322754,27.7913627624512,51.6695404052734,NA,NA,NA,NA,NA,NA,NA,NA
"207","CYP","Cyprus",2010,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA
"208","CYP","Cyprus",2011,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA,NA,NA,NA,NA
"209","CYP","Cyprus",2012,NA,NA,NA,NA,NA,NA,NA,7.64,NA,NA,NA,NA,NA,NA
"210","CYP","Cyprus",2013,NA,NA,NA,NA,NA,NA,NA,5.92,NA,NA,NA,NA,NA,NA
"211","CYP","Cyprus",2014,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA
"212","CYP","Cyprus",2015,NA,NA,NA,NA,NA,NA,NA,7.79,NA,NA,NA,NA,NA,NA
"213","CYP","Cyprus",2016,NA,NA,NA,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA,NA
"214","CYP","Cyprus",2017,NA,NA,NA,NA,NA,NA,NA,6.86,NA,NA,NA,NA,NA,NA
"215","CYP","Cyprus",2018,NA,NA,NA,NA,NA,NA,NA,5.52,NA,NA,NA,NA,NA,NA
"216","CZE","Czechia",2007,26.4,12.4,61.2,NA,NA,NA,NA,NA,NA,NA,NA,5.4457328815,6.8799199806,8.0833653379
"217","CZE","Czechia",2008,25.6,13,61.4,NA,NA,NA,NA,NA,NA,NA,NA,5.4457328815,6.8799199806,8.0833653379
"218","CZE","Czechia",2009,26.1,12.7,61.3,NA,NA,NA,NA,NA,NA,NA,NA,5.4457328815,6.8799199806,8.0833653379
"219","CZE","Czechia",2010,25.6,12.2,62.2,NA,NA,NA,125.4,9,1.7,90.2991712142,6.4251498988,5.4457328815,6.8799199806,8.0833653379
"220","CZE","Czechia",2011,28,12.6,59.4,NA,NA,NA,118.2,8.6,1.6,88.0513918879,9.2800889733,5.4457328815,6.8799199806,8.0833653379
"221","CZE","Czechia",2012,26.8,12.8,60.4,NA,NA,NA,106,8.19,1.8,88.0513918879,9.2800889733,5.4457328815,6.8799199806,8.0833653379
"222","CZE","Czechia",2013,27.6,12.8,59.6,NA,NA,NA,110.9,7.56,1.7,88.0513918879,9.2800889733,5.4457328815,6.8799199806,8.0833653379
"223","CZE","Czechia",2014,27.7,11.6,60.6,71.679962,21.51013,6.8099089,90,7.71,1.5,88.957207954,9.1348514001,5.4457328815,7.3519776594,8.3111850232
"224","CZE","Czechia",2015,27.7,11.1,61.2,70.972054,22.186741,6.841207,65.4,8.05,1.5,88.957207954,9.1348514001,5.4457328815,7.3519776594,8.3111850232
"225","CZE","Czechia",2016,27.9,11.8,60.3,70.455254,22.971544,6.5732007,50.7,7.02,1.3,88.957207954,9.1348514001,5.4457328815,7.3519776594,8.3111850232
"226","CZE","Czechia",2017,27.1,11.1,61.8,69.86615,23.927534,6.2063141,38.1,6.74,1.4,90.4900549683,8.4022661214,5.4457328815,7.3519776594,8.3111850232
"227","CZE","Czechia",2018,27.3,10.7,62,69.598511,24.262077,6.1394086,32.8,7.18,1.1,90.4900549683,8.4022661214,5.4457328815,7.3519776594,8.3111850232
"228","CZE","Czechia",2019,27.8,10.4,61.9,69.540031,24.212393,6.2475748,33.3,7,0.8,NA,NA,5.1834569705,7.2652421866,8.1676965701
"229","CZE","Czechia",2020,27.3,9.3,63.4,69.199448,24.853664,5.9468889,27.4,6,0.5,94.1591853132,4.6759424516,5.1834569705,7.2652421866,8.1676965701
"230","CZE","Czechia",2021,23.7,8.6,67.7,67.882744,26.537458,5.5797949,21.1,6,0.4,94.1591853132,4.6759424516,5.1834569705,7.2652421866,8.1676965701
"231","CZE","Czechia",2022,23.4,8.8,67.9,67.776718,26.668707,5.5545783,23,6,0.7,94.1591853132,4.6759424516,5.1834569705,7.3848566569,8.1676965701
"232","CZE","Czechia",2023,24.4,9.2,66.4,67.13140869,26.97192955,5.896662712,21.5,6,1.5,92.9841915738,6.4853973459,5.1834569705,7.3781102847,8.1676965701
"233","CZE","Czechia",2024,NA,NA,NA,66.780891418457,27.4935512542725,5.72555828094482,NA,NA,NA,NA,NA,5.1834569705,7.3781102847,8.1676965701
"234","DEU","Germany",2007,30.7,9.5,59.8,NA,NA,NA,NA,NA,NA,NA,NA,6.9532024031,7.2543085296,7.8063275118
"235","DEU","Germany",2008,27.5,8,64.5,NA,NA,NA,NA,NA,NA,NA,NA,6.9532024031,7.2543085296,7.8063275118
"236","DEU","Germany",2009,27,7.9,65.2,NA,NA,NA,NA,NA,NA,NA,NA,6.9532024031,7.2543085296,7.8063275118
"237","DEU","Germany",2010,26.7,8.1,65.2,NA,NA,NA,103,5,NA,92.5068984479,6.7260550178,6.9532024031,7.2543085296,7.8063275118
"238","DEU","Germany",2011,27,8.2,64.8,NA,NA,NA,97.9,5.65,NA,93.1468322202,6.4736885502,6.9532024031,7.2543085296,7.8063275118
"239","DEU","Germany",2012,26,8.6,65.4,NA,NA,NA,87.7,5.19,0.8,93.1468322202,6.4736885502,6.9532024031,7.2543085296,7.8063275118
"240","DEU","Germany",2013,27,8.1,64.9,NA,NA,NA,81.5,4.88,0.8,93.1468322202,6.4736885502,6.9532024031,7.2543085296,7.8063275118
"241","DEU","Germany",2014,26.8,8,65.2,59.845531,27.057884,13.096583,79.4,4.79,0.8,91.9690294399,7.6519005133,6.9532024031,7.3581298635,7.8822743766
"242","DEU","Germany",2015,27.1,8.3,64.5,59.153015,27.638235,13.208749,76.1,4.82,0.8,91.9690294399,7.6519005133,6.9532024031,7.3581298635,7.8822743766
"243","DEU","Germany",2016,26.5,8.3,65.2,58.184765,28.291723,13.523512,72.4,4.53,0.9,91.9690294399,7.6519005133,6.9532024031,7.3581298635,7.8822743766
"244","DEU","Germany",2017,26.1,8.4,65.4,57.93824,28.58337,13.478389,65.5,4.39,0.9,89.0081126555,9.980209296,6.9532024031,7.3581298635,7.8822743766
"245","DEU","Germany",2018,26.1,8.4,65.5,57.610046,29.065134,13.324821,60.8,4.6,0.8,89.0081126555,9.980209296,6.9532024031,7.3581298635,7.8822743766
"246","DEU","Germany",2019,25.9,8.5,65.5,56.822407,29.900126,13.27747,58.4,NA,0.7,89.0081126555,9.980209296,7.280727322,7.1525208525,8.014299255
"247","DEU","Germany",2020,23.9,12.3,63.8,54.85022,31.255043,13.894735,NA,NA,0.9,89.4213436483,10.3639320573,7.280727322,7.1525208525,8.014299255
"248","DEU","Germany",2021,24.6,12.4,63,54.184395,31.143503,14.672102,NA,NA,0.8,89.4213436483,10.3639320573,7.280727322,7.1525208525,8.014299255
"249","DEU","Germany",2022,24.3,11.6,64.1,51.02463913,32.51554108,16.4598217,NA,NA,0.8,89.4213436483,10.3639320573,7.280727322,6.522345927,8.014299255
"250","DEU","Germany",2023,24,10.5,65.5,49.91540909,33.43443298,16.65015602,70.7,NA,0.8,89.71993174,10.2420341251,7.280727322,6.9830359924,8.014299255
"251","DEU","Germany",2024,NA,NA,NA,49.8564949035645,34.2657623291016,15.8777446746826,NA,NA,NA,NA,NA,7.280727322,6.9830359924,8.014299255
"252","DNK","Denmark",2007,16.8,7.9,75.3,NA,NA,NA,NA,NA,NA,NA,NA,5.2336854648,8.0107682102,8.4957074944
"253","DNK","Denmark",2008,18.6,7.2,74.2,43.974297,31.126369,24.899332,NA,NA,NA,NA,NA,5.2336854648,8.0107682102,8.4957074944
"254","DNK","Denmark",2009,20.3,7.4,72.3,43.86095,32.001427,24.137625,NA,NA,NA,NA,NA,5.2336854648,8.0107682102,8.4957074944
"255","DNK","Denmark",2010,21.1,7.9,71,43.707432,33.002644,23.289925,15.5,5,0.9,95.2001700882,4.3926407792,5.2336854648,8.0107682102,8.4957074944
"256","DNK","Denmark",2011,20.4,7.9,71.7,44.315609,33.662952,22.021439,12.9,4.27,1,95.382531024,4.0468583458,5.2336854648,8.0107682102,8.4957074944
"257","DNK","Denmark",2012,21.4,7.6,71,44.194366,34.639698,21.165937,10.3,3.56,0.9,95.382531024,4.0468583458,5.2336854648,8.0107682102,8.4957074944
"258","DNK","Denmark",2013,20.4,7.1,72.5,43.982452,35.204632,20.812916,10.1,3.95,0.8,95.382531024,4.0468583458,5.2336854648,8.0107682102,8.4957074944
"259","DNK","Denmark",2014,20.2,7.4,72.4,43.752758,35.800922,20.446318,9.2,3.92,1.1,95.2793345626,4.2987722321,5.2336854648,7.7611020393,8.2449313597
"260","DNK","Denmark",2015,20.8,7.6,71.6,43.15395,36.565422,20.280628,8.2,3.85,0.9,95.2793345626,4.2987722321,5.2336854648,7.7611020393,8.2449313597
"261","DNK","Denmark",2016,21.1,7.6,71.3,42.507889,37.766045,19.726067,7.9,3.61,0.9,95.2793345626,4.2987722321,5.2336854648,7.7611020393,8.2449313597
"262","DNK","Denmark",2017,21,7.9,71.2,42.058323,38.889214,19.052462,7.9,3.5,1.1,95.5102297619,4.3950458761,5.2336854648,7.7611020393,8.2449313597
"263","DNK","Denmark",2018,21.4,7.5,71.1,41.61134,39.44791,18.940752,7.6,3.66,0.9,95.5102297619,4.3950458761,5.2336854648,7.7611020393,8.2449313597
"264","DNK","Denmark",2019,22.1,8.3,69.6,41.235649,40.353836,18.410515,9.5,4,0.9,95.5102297619,4.3950458761,5.1052066503,7.4624077931,8.1054230453
"265","DNK","Denmark",2020,21.3,7.5,71.2,42.030094,39.326214,18.64369,10,NA,0.9,95.3014878173,4.573087646,5.1052066503,7.4624077931,8.1054230453
"266","DNK","Denmark",2021,23.8,7.7,68.6,40.230782,41.881645,17.887573,11.8,NA,0.7,95.3014878173,4.573087646,5.1052066503,7.4624077931,8.1054230453
"267","DNK","Denmark",2022,27.2,8,64.8,39.71220779,42.08309174,18.20469856,16.4,NA,1,95.3014878173,4.573087646,5.1052066503,7.627750116,8.1054230453
"268","DNK","Denmark",2023,26,9.6,64.4,39.28710938,42.87325287,17.83963966,16.3,NA,0.9,93.7617803114,6.0955702881,5.1052066503,7.5001238652,8.1054230453
"269","DNK","Denmark",2024,NA,NA,NA,38.7494125366211,45.0523910522461,16.1981964111328,NA,NA,NA,NA,NA,5.1052066503,7.5001238652,8.1054230453
"270","ESP","Spain",2007,20.9,11.7,67.5,21.364632,29.27644,49.358929,NA,NA,NA,NA,NA,4.5251576063,6.8805823872,7.8062646597
"271","ESP","Spain",2008,19.6,8,72.4,21.58176,29.519304,48.898933,NA,NA,NA,NA,NA,4.5251576063,6.8805823872,7.8062646597
"272","ESP","Spain",2009,20.8,8.6,70.6,21.635395,29.989544,48.375061,NA,NA,NA,NA,NA,4.5251576063,6.8805823872,7.8062646597
"273","ESP","Spain",2010,20.1,8.1,71.8,21.856297,31.016668,47.127037,114.1,5.27463284315867,0.9,93.2760440053,5.6853359477,4.5251576063,6.8805823872,7.8062646597
"274","ESP","Spain",2011,17.2,7.4,75.3,22.12476,31.91456,45.960678,102,4.84848411895871,0.8,93.1177734682,6.2906863262,4.5251576063,6.8805823872,7.8062646597
"275","ESP","Spain",2012,17.6,8.1,74.3,22.005894,32.649994,45.344112,92.3,4.39845669083909,0.8,93.1177734682,6.2906863262,4.5251576063,6.8805823872,7.8062646597
"276","ESP","Spain",2013,19.9,8.4,71.6,21.719563,33.734821,44.545616,80.7,4.34397817948409,0.6,93.1177734682,6.2906863262,4.5251576063,6.8805823872,7.8062646597
"277","ESP","Spain",2014,19.1,8.3,72.6,21.93885,34.678776,43.382374,70.8,4.26648320238185,0.7,94.7827313344,5.1265282466,4.5251576063,7.3293713044,8.2491528446
"278","ESP","Spain",2015,20.2,7.5,72.4,22.352846,35.081161,42.565994,77.7,4.28139112549254,0.7,94.7827313344,5.1265282466,4.5251576063,7.3293713044,8.2491528446
"279","ESP","Spain",2016,20.6,7,72.4,22.580437,35.693489,41.726074,84,4.2389781658585,0.6,94.7827313344,5.1265282466,4.5251576063,7.3293713044,8.2491528446
"280","ESP","Spain",2017,19.2,6.6,74.2,22.723196,36.351273,40.925529,79.6,4.3904449596205,0.7,91.6868047278,7.8844220971,4.5251576063,7.3293713044,8.2491528446
"281","ESP","Spain",2018,19.1,7.4,73.6,22.863016,37.252804,39.884182,64.5,4.2414943374731,0.6,91.6868047278,7.8844220971,4.5251576063,7.3293713044,8.2491528446
"282","ESP","Spain",2019,17.6,7.2,75.2,22.717112,38.596992,38.685894,61.4,4.15451674201727,0.7,91.6868047278,7.8844220971,5.4010666884,7.1921043699,7.868601518
"283","ESP","Spain",2020,20.4,6.6,73,23.178282,39.68692,37.134796,42.1,3.46948843561495,0.6,93.1459859007,6.8226476994,5.4010666884,7.1921043699,7.868601518
"284","ESP","Spain",2021,21.2,7.7,71.1,23.082798,40.35580826,36.56139374,42.8,3.72903329051129,0.6,93.1459859007,6.8226476994,5.4010666884,7.1921043699,7.868601518
"285","ESP","Spain",2022,22.8,7.2,70.1,23.069155,41.112835,35.818008,50.3,4.09324529982017,0.7,93.1459859007,6.8226476994,5.4010666884,7.1268416488,7.868601518
"286","ESP","Spain",2023,22.7,7.2,70.1,22.73836517,41.44420624,35.81742477,51.6,4.03908560892618,0.7,92.1724430822,7.7666497002,5.4010666884,7.2269001128,7.868601518
"287","ESP","Spain",2024,NA,NA,NA,23.0216083526611,42.2597389221191,34.7186508178711,NA,NA,NA,NA,NA,5.4010666884,7.2269001128,7.868601518
"288","EST","Estonia",1998,NA,NA,NA,53.767181,29.753735,16.479084,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"289","EST","Estonia",1999,NA,NA,NA,55.464474,28.811958,15.72357,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"290","EST","Estonia",2000,NA,NA,NA,56.579468,28.669167,14.751366,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"291","EST","Estonia",2001,NA,NA,NA,56.751579,29.479181,13.769239,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"292","EST","Estonia",2002,NA,NA,NA,57.425953,29.358723,13.215323,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"293","EST","Estonia",2003,NA,NA,NA,57.995193,29.649635,12.355169,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"294","EST","Estonia",2004,NA,NA,NA,57.54467,30.712088,11.743241,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"295","EST","Estonia",2005,NA,NA,NA,55.633266,33.025089,11.341643,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"296","EST","Estonia",2006,NA,NA,NA,55.163223,33.118874,11.717903,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"297","EST","Estonia",2007,32,14.8,53.3,55.694317,33.146008,11.159678,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"298","EST","Estonia",2008,30.7,14.8,54.5,54.130379,34.176804,11.692819,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"299","EST","Estonia",2009,34.3,14.1,51.5,52.606895,36.065544,11.327562,NA,NA,NA,NA,NA,5.2596310107,6.4551335228,7.6230506218
"300","EST","Estonia",2010,32.4,14.9,52.7,53.712353,35.423084,10.864561,46.8,7.3,4.7,NA,NA,5.2596310107,6.4551335228,7.6230506218
"301","EST","Estonia",2011,32,16.3,51.8,52.120499,36.889767,10.989735,38.9,9.19,6.1,87.7182627287,9.7822665832,5.2596310107,6.4551335228,7.6230506218
"302","EST","Estonia",2012,31.4,16.3,52.4,52.317989,37.605877,10.076135,30.5,6.88,4.5,87.7182627287,9.7822665832,5.2596310107,6.4551335228,7.6230506218
"303","EST","Estonia",2013,30.9,15.6,53.4,53.173813,37.345535,9.4806528,25.6,7.36,3.8,87.7182627287,9.7822665832,5.2596310107,6.4551335228,7.6230506218
"304","EST","Estonia",2014,31.7,16.5,51.8,50.605042,37.499954,11.895004,30.9,7.53,4.2,90.4767209722,7.4141695831,5.2596310107,7.0057674818,7.8934431441
"305","EST","Estonia",2015,32.8,15.7,51.4,50.527138,38.030697,11.442164,22,6.69,3.8,90.4767209722,7.4141695831,5.2596310107,7.0057674818,7.8934431441
"306","EST","Estonia",2016,32.8,14.4,52.8,50.13871,38.756851,11.10444,NA,5.85,3.3,90.4767209722,7.4141695831,5.2596310107,7.0057674818,7.8934431441
"307","EST","Estonia",2017,32.9,14.6,52.5,49.018936,39.663879,11.317183,NA,4.93,3.4,91.8760315835,6.4762101682,5.2596310107,7.0057674818,7.8934431441
"308","EST","Estonia",2018,33.7,14.7,51.6,48.058849,41.130722,10.810427,10.1,6.35,1.9,91.8760315835,6.4762101682,5.2596310107,7.0057674818,7.8934431441
"309","EST","Estonia",2019,30.2,13.3,56.5,48.688206,41.368298,9.9434958,12.3,NA,1.7,91.8760315835,6.4762101682,6.6166222689,7.2091264348,7.9383456992
"310","EST","Estonia",2020,30.2,11.4,58.4,48.444328,42.209454,9.3462172,8.1,NA,2.8,93.4887706102,5.3690730863,6.6166222689,7.2091264348,7.9383456992
"311","EST","Estonia",2021,29.7,12.1,58.2,48.297703,41.226608,10.475689,8.3,NA,1.4,93.4887706102,5.3690730863,6.6166222689,7.2091264348,7.9383456992
"312","EST","Estonia",2022,29.3,13,57.7,47.716484,42.100475,10.18304,6.7,NA,1.3,93.4887706102,5.3690730863,6.6166222689,7.1565139309,7.9383456992
"313","EST","Estonia",2023,30.4,13.4,56.2,47.77259827,41.58761978,10.63978195,9,NA,1.3,93.3480595985,6.0586954753,6.6166222689,7.1705450094,7.9383456992
"314","EST","Estonia",2024,NA,NA,NA,47.9293251037598,42.549732208252,9.52094459533691,NA,NA,NA,NA,NA,6.6166222689,7.1705450094,7.9383456992
"315","FIN","Finland",2000,NA,NA,NA,40.54805,32.614372,26.837576,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"316","FIN","Finland",2003,NA,NA,NA,42.862675,33.177582,23.959745,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"317","FIN","Finland",2004,NA,NA,NA,43.440392,34.184566,22.375042,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"318","FIN","Finland",2005,NA,NA,NA,44.158085,34.629433,21.212481,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"319","FIN","Finland",2006,NA,NA,NA,44.494862,35.141739,20.363401,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"320","FIN","Finland",2007,23.4,8.3,68.3,44.152626,36.357056,19.490316,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"321","FIN","Finland",2008,23.6,7.8,68.6,44.489677,36.583557,18.926767,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"322","FIN","Finland",2009,23.7,7.4,68.9,44.704552,37.268574,18.026873,NA,NA,NA,NA,NA,4.1794656747,8.0458559898,8.3019897488
"323","FIN","Finland",2010,24.5,7.2,68.3,44.836487,38.146343,17.01717,78,6,2.5,93.8486890095,5.6321560039,4.1794656747,8.0458559898,8.3019897488
"324","FIN","Finland",2011,23.7,7.5,68.8,44.406101,39.318207,16.27569,85.4,6.4,0.9,92.7486076417,6.3957954584,4.1794656747,8.0458559898,8.3019897488
"325","FIN","Finland",2012,26.1,6.8,67.1,45.135994,39.661289,15.202716,60.3,5.39,0.8,92.7486076417,6.3957954584,4.1794656747,8.0458559898,8.3019897488
"326","FIN","Finland",2013,28.7,6.7,64.6,45.345337,40.545231,14.109433,53.5,6.09,0.7,92.7486076417,6.3957954584,4.1794656747,8.0458559898,8.3019897488
"327","FIN","Finland",2014,24.4,6.4,69.2,44.730209,41.776676,13.493114,51.1,5.68,0.7,94.6267995812,4.8491129878,4.1794656747,8.1068445452,8.3926267429
"328","FIN","Finland",2015,24.4,5.8,69.8,44.410244,42.742619,12.847135,47.9,5.6,0.7,94.6267995812,4.8491129878,4.1794656747,8.1068445452,8.3926267429
"329","FIN","Finland",2016,23.9,6,70.2,NA,NA,NA,40.9,5.26,0.4,94.6267995812,4.8491129878,4.1794656747,8.1068445452,8.3926267429
"330","FIN","Finland",2017,24.4,5.6,70.1,43.799568,44.304253,11.896179,39.1,5.23,1.3,95.1069675182,4.5367156699,4.1794656747,8.1068445452,8.3926267429
"331","FIN","Finland",2018,25.5,5.7,68.8,43.885674,45.188133,10.926194,35.5,5.26,1.7,95.1069675182,4.5367156699,4.1794656747,8.1068445452,8.3926267429
"332","FIN","Finland",2019,26,5.6,68.4,44.329529,45.93438,9.7360916,34.6,4,1.5,95.1069675182,4.5367156699,7.1677916611,8.0447047955,8.1587425162
"333","FIN","Finland",2020,24.5,5.6,69.9,43.336906,47.874241,8.7888527,38.2,5,1.7,96.7351259488,3.1183577791,7.1677916611,8.0447047955,8.1587425162
"334","FIN","Finland",2021,23.8,6.2,70.1,46.585629,42.33107,11.083303,26.1,5,1.7,96.7351259488,3.1183577791,7.1677916611,8.0447047955,8.1587425162
"335","FIN","Finland",2022,28.6,7.1,64.3,46.47079849,42.63704681,10.89215374,22.3,4,1.5,96.7351259488,3.1183577791,7.1677916611,7.8719903962,8.1587425162
"336","FIN","Finland",2023,27.7,6.2,66.1,46.41966629,42.53651428,11.04381943,21.6,3.40263333375418,1.1,95.4165484539,4.3259860333,7.1677916611,7.7212423365,8.1587425162
"337","FIN","Finland",2024,NA,NA,NA,46.3932113647461,42.7156982421875,10.8910894393921,NA,NA,NA,NA,NA,7.1677916611,7.7212423365,8.1587425162
"338","FRA","France",1998,NA,NA,NA,40.124184,20.597754,39.278065,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"339","FRA","France",1999,NA,NA,NA,40.406479,21.456413,38.137104,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"340","FRA","France",2000,NA,NA,NA,40.656166,21.58481,37.759026,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"341","FRA","France",2001,NA,NA,NA,40.846359,23.020861,36.132778,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"342","FRA","France",2002,NA,NA,NA,40.792923,23.98011,35.226971,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"343","FRA","France",2003,NA,NA,NA,41.304752,23.917387,34.777859,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"344","FRA","France",2004,NA,NA,NA,41.428524,24.383652,34.187824,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"345","FRA","France",2005,NA,NA,NA,41.384293,25.425774,33.189934,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"346","FRA","France",2006,NA,NA,NA,41.245548,26.183411,32.571041,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"347","FRA","France",2007,20,8.9,71.1,41.821098,26.646099,31.532801,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"348","FRA","France",2008,22.4,8.4,69.1,42.364265,27.233906,30.401829,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"349","FRA","France",2009,22.4,9,68.6,41.666153,28.588057,29.745792,NA,NA,NA,NA,NA,7.1376639435,7.0531889489,7.8397553037
"350","FRA","France",2010,23.8,8.9,67.3,41.759781,29.006897,29.233322,193.1,5,1.2,92.7246585146,6.7464306534,7.1376639435,7.0531889489,7.8397553037
"351","FRA","France",2011,23.6,8.8,67.6,41.847446,29.767,28.385553,184.1,6.22,1.3,91.985027576,7.7798539583,7.1376639435,7.0531889489,7.8397553037
"352","FRA","France",2012,23.4,8.5,68.1,41.67841,30.856123,27.465466,175.5,5.74,1.2,91.985027576,7.7798539583,7.1376639435,7.0531889489,7.8397553037
"353","FRA","France",2013,24.3,8.7,67.1,42.740952,32.105263,25.153784,175.4,4.99,1.2,91.985027576,7.7798539583,7.1376639435,7.0531889489,7.8397553037
"354","FRA","France",2014,23.5,8.3,68.2,43.779457,33.539047,22.681496,169,5.05,1.1,88.3784517666,11.3651654837,7.1376639435,7.2543883858,7.9411174572
"355","FRA","France",2015,24.4,7.8,67.8,43.447037,34.085361,22.467602,173.1,4.93,1.3,88.3784517666,11.3651654837,7.1376639435,7.2543883858,7.9411174572
"356","FRA","France",2016,25.6,8.1,66.3,43.525806,34.582485,21.89171,245.2,4.91,1,88.3784517666,11.3651654837,7.1376639435,7.2543883858,7.9411174572
"357","FRA","France",2017,24.3,8.3,67.4,43.171093,35.213791,21.615114,230.1,3.5,1,93.1064163906,6.2519466768,7.1376639435,7.2543883858,7.9411174572
